name ml_label sml pa_h
uds_13412 1 1 41.9851
uds_13416 3 1 63.2217
uds_13421 1 1 25.0387
uds_13422 1 0 35.973
uds_13429 1 0 14.1383
uds_13431 1 1 -75.4076
uds_13439 2 1 40.5993
uds_13444 3 0 -3.2788
uds_13446 2 0 -29.7214
uds_13448 3 1 -12.5847
uds_13454 1 1 -46.3418
uds_13456 1 0 22.81
uds_13462 1 0 -40.232
uds_13482 2 0 -78.2524
uds_13483 1 0 35.8766
uds_13486 3 1 45.2753
uds_13487 1 1 -11.9112
uds_13489 1 1 24.4687
uds_13492 1 1 66.7874
uds_13495 3 0 43.6163
uds_13497 1 0 -38.8639
uds_13507 3 0 29.3305
uds_13523 3 0 -20.2058
uds_13526 1 1 31.7324
uds_13538 1 0 68.6612
uds_13545 4 0 -14.931
uds_13546 3 1 -9.6252
uds_13549 3 0 -2.2356
uds_13551 1 0 -53.8294
uds_13553 4 0 -19.8129
uds_13554 1 1 -25.469
uds_13565 4 0 78.5874
uds_13566 4 0 16.4918
uds_1357 3 0 66.6378
uds_13572 1 1 -68.1357
uds_1358 3 0 17.3312
uds_13581 1 1 24.1544
uds_13582 -1 0 67.6485
uds_13588 1 0 -87.8152
uds_1359 1 1 29.8739
uds_13596 4 0 -15.8651
uds_13604 2 1 6.8546
uds_13606 0 0 -63.5668
uds_13609 1 0 83.4236
uds_13611 3 0 -9.4384
uds_1362 1 1 -22.3209
uds_13623 2 0 -72.5719
uds_13625 1 1 79.8465
uds_13626 -1 0 -53.0681
uds_13628 3 0 55.9833
uds_1363 1 1 -79.2814
uds_13633 4 1 23.27
uds_13638 3 0 -78.6972
uds_13639 1 0 1.4027
uds_1364 1 0 -23.3724
uds_13643 3 1 -55.2024
uds_13649 2 1 11.2715
uds_1365 1 0 81.3233
uds_13661 3 0 86.946
uds_13670 1 0 58.5874
uds_13677 0 0 71.8313
uds_13678 1 0 -45.2771
uds_13685 1 1 77.2265
uds_13688 1 0 -43.9789
uds_13689 1 1 80.3114
uds_13704 1 1 -82.8736
uds_13716 1 1 46.1358
uds_13721 1 1 -10.662
uds_13722 1 1 86.9414
uds_13731 2 0 24.67
uds_13732 4 0 -25.461
uds_13738 1 1 14.8517
uds_1374 1 0 -31.1195
uds_13745 4 1 -76.7735
uds_1375 4 1 76.6345
uds_13754 4 1 26.4054
uds_1376 4 0 -47.7553
uds_13763 4 0 76.572
uds_13766 4 0 -70.436
uds_13767 1 1 25.5212
uds_13768 4 0 -26.15
uds_13780 1 1 21.562
uds_13783 3 1 84.0319
uds_13794 1 1 -25.9574
uds_13796 1 0 78.8404
uds_13798 1 0 -71.2587
uds_13809 1 0 -48.8789
uds_1381 0 0 62.8448
uds_1382 3 1 8.8574
uds_13830 1 1 16.2889
uds_13838 1 0 16.212
uds_13845 1 1 71.3576
uds_13849 3 0 25.3009
uds_13853 1 1 -25.1963
uds_13854 1 0 -79.5206
uds_13856 3 0 11.5839
uds_13857 1 0 56.9164
uds_13861 1 0 -75.0316
uds_13862 1 0 -68.2451
uds_13867 2 0 -4.6566
uds_13869 3 1 46.8349
uds_13870 1 0 -54.1111
uds_13873 1 0 64.4151
uds_13877 3 0 16.1246
uds_13880 2 1 89.928
uds_13886 2 0 -49.1427
uds_13890 1 1 15.2468
uds_13892 4 1 46.9663
uds_13900 2 1 -39.9436
uds_13908 3 0 32.7119
uds_13914 2 0 -69.7318
uds_13919 1 0 25.4307
uds_13922 1 1 37.205
uds_13927 4 0 -23.5176
uds_13928 2 0 -46.6384
uds_1393 3 0 75.1977
uds_13931 1 0 20.5036
uds_13932 1 0 -47.33
uds_13938 1 1 -78.2641
uds_1395 1 0 -87.9405
uds_13950 1 0 34.9959
uds_13951 4 0 61.6675
uds_13952 3 0 -31.1029
uds_13953 1 1 82.1245
uds_13956 2 0 29.7016
uds_13960 2 0 -68.8863
uds_13963 1 1 8.3393
uds_13965 -1 0 -9.0136
uds_13967 1 0 0.8852
uds_13969 2 1 75.6729
uds_13972 3 0 12.3057
uds_13976 4 0 -15.9088
uds_13986 1 0 -6.1109
uds_13990 2 1 -49.9338
uds_13996 1 1 16.5633
uds_140 4 0 87.8027
uds_1400 1 1 -63.9887
uds_14004 1 1 55.4285
uds_14006 1 0 25.4135
uds_14011 2 0 76.957
uds_14012 3 1 56.9825
uds_14013 2 0 83.6253
uds_14018 3 0 2.9041
uds_14019 -1 0 -60.1575
uds_14024 1 0 77.6203
uds_14025 2 1 -85.1291
uds_14027 0 0 10.5673
uds_14028 1 0 -28.2809
uds_14031 2 1 -42.7986
uds_14032 1 1 89.364
uds_14040 2 0 -68.8361
uds_14049 1 1 -87.9486
uds_14050 4 0 89.6173
uds_14055 1 1 37.673
uds_1406 4 0 -22.4999
uds_14063 -1 0 -75.6607
uds_14067 1 1 79.67
uds_14075 1 1 -76.1047
uds_14077 2 0 30.8286
uds_14078 1 0 12.5293
uds_1408 0 0 59.1912
uds_14081 2 1 84.6442
uds_14085 1 1 -86.0852
uds_14090 4 0 42.5912
uds_14093 1 1 -45.554
uds_14096 1 1 -33.9409
uds_14106 1 1 14.9
uds_14107 2 1 -87.528
uds_14113 1 1 -69.1283
uds_14116 1 0 8.4968
uds_14122 1 0 78.2467
uds_14123 1 1 -35.4709
uds_14124 3 1 -83.5175
uds_14125 3 0 15.697
uds_14129 2 0 -1.2804
uds_14137 1 1 -49.1154
uds_14140 1 1 81.7218
uds_14148 1 0 57.2755
uds_14151 1 0 27.9792
uds_14152 4 0 -21.6347
uds_14156 1 1 -86.3543
uds_14170 2 0 9.9001
uds_14171 1 0 20.734
uds_14173 1 1 -56.0924
uds_14188 1 0 -56.9179
uds_14193 4 0 37.7598
uds_14196 3 0 -60.0944
uds_14202 1 1 46.8545
uds_14203 1 0 21.8754
uds_14204 4 1 5.6297
uds_14210 -1 0 -79.8626
uds_14212 2 0 25.7516
uds_14218 1 1 2.9293
uds_14219 2 0 30.5224
uds_14228 1 0 -7.2243
uds_14229 1 1 -63.659
uds_1423 2 0 31.1644
uds_14234 3 1 68.1719
uds_14237 4 1 42.0805
uds_14242 1 1 -29.4792
uds_14244 3 1 -66.3981
uds_14245 4 1 -74.4982
uds_14247 4 0 -18.467
uds_14251 1 1 -6.273
uds_14256 1 1 81.7389
uds_14263 1 1 -73.785
uds_14268 4 0 -4.2542
uds_14278 1 1 -42.3413
uds_14283 1 1 9.6726
uds_14293 1 1 9.2637
uds_14301 1 0 -2.7313
uds_14302 1 0 63.128
uds_14303 1 0 -63.0605
uds_14308 4 0 -72.9031
uds_14310 1 1 -77.0313
uds_14311 1 1 58.5096
uds_14312 2 1 86.7861
uds_14316 4 0 13.5684
uds_14321 1 1 75.9058
uds_14324 1 1 -63.0555
uds_14331 1 1 -1.6671
uds_14332 1 0 -69.6085
uds_14333 1 1 11.0337
uds_14340 1 0 -62.6141
uds_14341 2 0 75.3652
uds_14354 3 0 -7.8702
uds_1436 4 0 -20.4334
uds_14365 1 0 -89.0448
uds_14369 4 0 -68.1661
uds_14374 4 0 2.2544
uds_14376 4 0 -21.0309
uds_14389 3 0 83.9496
uds_14392 1 1 12.7387
uds_14396 3 0 20.0094
uds_14399 4 0 -22.1138
uds_14400 1 1 8.6133
uds_14405 1 1 -25.1395
uds_14408 1 0 -86.9879
uds_14409 1 0 64.9139
uds_14412 1 1 -73.3343
uds_14413 1 1 4.9468
uds_14418 1 0 62.1814
uds_14425 2 1 -33.2378
uds_14426 -1 0 81.1312
uds_14428 2 1 -83.6713
uds_14429 1 1 -4.6815
uds_14438 3 0 -44.205
uds_14439 2 0 -84.6663
uds_14440 2 1 39.8158
uds_14445 1 0 89.0258
uds_14448 4 0 -20.883
uds_14449 1 1 -10.1417
uds_14455 2 0 -44.6509
uds_14457 1 1 -2.629
uds_14461 4 0 55.2454
uds_14464 4 0 -5.1821
uds_14465 2 1 -49.2516
uds_14467 4 0 67.9795
uds_14473 1 1 -23.914
uds_14477 1 1 -85.2799
uds_14483 1 1 -68.9398
uds_14486 1 0 20.9863
uds_1449 2 1 71.6199
uds_1450 1 1 21.9109
uds_1451 1 1 -53.0264
uds_14512 1 0 87.7191
uds_14513 1 0 6.5002
uds_14515 4 0 -24.1881
uds_14526 2 1 -10.5755
uds_14531 1 1 84.7331
uds_14532 3 0 -10.4071
uds_14535 2 1 -55.1748
uds_14544 1 0 -46.5458
uds_14546 1 1 -76.5519
uds_14549 2 1 12.1925
uds_1455 -1 0 75.4942
uds_14553 1 1 -19.5663
uds_14556 1 1 30.4617
uds_14559 1 1 36.2558
uds_1456 2 0 31.4771
uds_14564 4 1 69.8112
uds_14565 2 1 49.2354
uds_14569 1 0 88.2968
uds_14574 2 0 -70.3277
uds_14578 3 0 28.0106
uds_14579 4 0 60.5258
uds_1458 2 1 -40.8475
uds_14583 4 1 21.7186
uds_14585 1 1 47.622
uds_14586 4 0 36.7271
uds_14588 2 0 31.7478
uds_14590 4 0 -62.6979
uds_14591 1 1 -99.0
uds_14596 3 1 79.646
uds_14601 4 0 -29.0396
uds_14602 4 0 0.0224
uds_14606 3 1 -5.5722
uds_14613 2 0 -1.3066
uds_14622 2 0 30.5169
uds_14624 1 1 -28.301
uds_14625 2 1 47.0402
uds_14629 1 0 -56.2476
uds_14631 4 0 -50.2412
uds_14632 2 1 71.7032
uds_14635 2 1 69.2247
uds_14639 4 0 -18.8291
uds_14640 2 0 64.0693
uds_14643 1 0 -2.5846
uds_14647 1 0 39.749
uds_14648 2 1 75.4521
uds_14652 1 0 84.1579
uds_14656 1 1 -52.4496
uds_14669 3 0 -23.1996
uds_14673 1 1 44.9165
uds_14677 1 1 -35.3031
uds_1468 1 0 85.2269
uds_14686 1 0 35.9412
uds_14688 1 1 20.8402
uds_14691 2 0 -46.0517
uds_14692 1 1 -82.4629
uds_14694 1 1 17.8037
uds_14697 3 0 43.656
uds_14700 4 1 44.3193
uds_14704 2 1 15.7011
uds_14721 4 0 -32.1629
uds_14723 2 1 41.111
uds_14727 2 1 24.6762
uds_14733 1 1 -60.3688
uds_14734 1 1 -78.8744
uds_14737 4 0 13.9218
uds_14740 4 0 -64.2443
uds_14742 1 1 -80.736
uds_14743 4 0 65.8603
uds_14744 1 0 -13.8077
uds_14745 3 1 87.9429
uds_14749 1 1 -28.1632
uds_1475 2 0 -73.7139
uds_14752 4 0 -61.5005
uds_14756 1 1 -52.2659
uds_14757 3 0 82.4282
uds_1476 1 1 24.723
uds_14761 1 1 81.3312
uds_14764 1 1 -40.5303
uds_14768 1 1 -12.4024
uds_14772 2 0 -13.0627
uds_14775 3 1 60.6198
uds_14779 1 1 -56.1723
uds_14781 1 0 89.4471
uds_14785 4 0 -32.6546
uds_14787 3 1 -60.122
uds_14794 1 0 63.7382
uds_14796 3 0 5.9593
uds_148 2 0 -6.2643
uds_14804 1 1 -31.609
uds_14810 1 1 -58.1482
uds_14817 4 1 -17.0546
uds_14820 1 1 84.8805
uds_14829 1 1 73.3669
uds_14836 1 1 -46.3225
uds_14837 4 0 -16.2695
uds_14839 1 1 -59.3274
uds_14841 4 0 -27.9077
uds_14842 3 1 67.19
uds_14843 1 1 -71.7357
uds_14854 3 0 58.0215
uds_1486 1 1 28.398
uds_1487 1 1 -14.7147
uds_14870 1 1 79.3108
uds_14872 1 1 38.1833
uds_14875 3 0 -45.4917
uds_14878 2 0 -83.9296
uds_14879 1 1 48.9477
uds_1488 2 0 35.8659
uds_1489 4 0 16.9383
uds_14894 4 0 57.4696
uds_14895 4 0 -82.2811
uds_14903 0 1 -88.4938
uds_14906 4 0 0.8707
uds_14911 4 1 13.0062
uds_14914 1 1 38.1492
uds_14920 4 0 -42.9539
uds_14922 2 0 -88.2582
uds_14925 1 0 -57.6842
uds_14926 3 1 -17.9601
uds_1493 2 0 -76.6331
uds_14938 1 0 76.4956
uds_14939 2 0 30.3109
uds_14941 2 1 -56.2048
uds_14942 1 1 -82.2455
uds_14945 2 0 58.4794
uds_14951 1 1 -22.832
uds_14952 3 1 -23.7201
uds_14953 4 0 46.1187
uds_14954 4 0 -52.4231
uds_14960 3 1 -59.0504
uds_14964 4 0 87.7143
uds_1497 4 0 -12.1408
uds_14972 3 1 -50.258
uds_14981 1 1 -87.6509
uds_14982 1 1 81.887
uds_14984 2 0 11.9165
uds_14986 1 1 -6.8349
uds_14995 2 0 31.0902
uds_14996 4 0 67.8054
uds_15011 1 1 0.9006
uds_15020 1 1 -49.7325
uds_15023 1 1 -26.1146
uds_15025 0 0 50.8515
uds_15028 1 1 -80.8933
uds_15037 1 0 6.2305
uds_1504 1 1 39.1135
uds_15047 1 1 -37.6128
uds_1505 1 0 23.5542
uds_15061 1 1 58.1277
uds_15063 3 0 43.5834
uds_15068 2 1 72.45
uds_15075 3 0 -23.3494
uds_15076 4 1 -16.3373
uds_15078 -1 0 -65.9196
uds_15081 4 1 38.8347
uds_15082 1 0 69.7182
uds_15086 2 0 -78.0989
uds_15091 1 1 78.8382
uds_15095 1 1 -21.3366
uds_15096 3 0 4.3576
uds_15097 1 1 -89.4794
uds_15102 4 1 -44.0927
uds_15104 3 1 71.8271
uds_15116 1 1 -55.1913
uds_15117 1 0 26.6406
uds_15119 1 1 -75.1545
uds_15127 2 0 37.989
uds_15128 1 1 49.9258
uds_1513 1 0 -86.8853
uds_15130 1 1 -17.1881
uds_15139 3 1 -46.9578
uds_15140 1 1 64.28
uds_15141 1 0 -14.568
uds_15142 3 0 32.838
uds_15146 4 1 -62.1013
uds_15162 1 1 87.96
uds_15163 2 0 -47.4072
uds_15165 3 0 11.9535
uds_15168 3 0 14.063
uds_15169 1 0 15.9101
uds_15184 1 1 79.6201
uds_15185 2 0 -66.8371
uds_15186 3 1 86.5095
uds_15191 3 1 51.2408
uds_15198 1 1 -2.3536
uds_15199 2 0 -6.0273
uds_15214 2 1 -43.9748
uds_15216 1 1 49.9656
uds_15217 4 0 -26.5907
uds_15220 4 1 0.2737
uds_15221 4 0 -42.1337
uds_15226 1 1 -40.6522
uds_15233 1 1 28.0012
uds_15234 1 1 67.8248
uds_15242 1 1 4.2408
uds_1525 1 0 65.1175
uds_15251 3 1 15.5389
uds_15258 2 1 -99.0
uds_15262 3 1 43.1699
uds_15268 3 1 71.6908
uds_15269 2 0 -38.4948
uds_15270 1 1 -54.2054
uds_15276 1 0 51.5857
uds_15277 1 1 76.2976
uds_15278 1 1 -72.8292
uds_15286 1 0 61.4517
uds_15288 1 1 -21.1754
uds_15289 4 1 80.3571
uds_15308 3 0 17.2463
uds_15310 4 0 -64.0679
uds_15318 1 1 6.5835
uds_15319 1 1 9.2638
uds_15321 2 0 66.5871
uds_15324 1 1 4.4394
uds_15327 1 1 11.4448
uds_15328 1 1 11.4168
uds_15329 1 0 -62.7318
uds_15339 0 0 -68.3017
uds_15340 1 0 -43.0775
uds_15348 1 1 36.6034
uds_15349 3 1 7.4881
uds_15355 3 1 -17.0572
uds_15359 1 1 72.4794
uds_15376 1 0 71.9398
uds_15379 -1 0 -70.3501
uds_15381 1 1 79.1465
uds_15392 2 1 12.9185
uds_15393 3 1 -7.5603
uds_15394 4 1 87.6042
uds_15407 1 1 -51.941
uds_1541 1 1 -21.8944
uds_15410 3 1 21.369
uds_15411 1 0 -67.7735
uds_15415 1 1 -15.3389
uds_15416 1 0 -71.9642
uds_1542 2 0 15.7461
uds_15421 2 0 23.0854
uds_15428 3 0 46.6625
uds_15433 4 1 -58.2048
uds_15435 1 0 20.1101
uds_15443 3 0 -17.8495
uds_15450 2 0 -31.5785
uds_15455 2 0 -39.7987
uds_15458 1 0 87.098
uds_15461 1 1 -14.7728
uds_15468 4 0 -66.6384
uds_1547 1 0 -11.3618
uds_15473 1 0 82.7603
uds_15477 -1 0 29.2963
uds_15485 1 0 -43.7509
uds_15487 1 0 46.1029
uds_15489 -1 0 62.4173
uds_15496 3 0 49.0019
uds_15497 4 0 29.6655
uds_15499 4 0 72.9358
uds_15500 1 1 -84.8515
uds_15510 1 1 32.6656
uds_15521 2 1 -54.237
uds_15534 4 0 -6.557
uds_15538 3 1 -74.5109
uds_1554 4 1 -3.0854
uds_15542 1 0 -14.845
uds_15543 2 0 56.1749
uds_15551 4 1 47.6333
uds_15554 3 1 31.4174
uds_15562 3 0 51.9409
uds_15566 1 1 -29.1042
uds_15568 2 0 71.2039
uds_15569 3 0 3.4434
uds_15576 2 0 -23.6287
uds_15589 4 1 -80.0326
uds_15592 2 0 -44.3045
uds_15593 4 0 46.6569
uds_15598 4 0 -11.3519
uds_15599 2 0 22.3291
uds_156 4 0 41.3495
uds_15604 3 1 -47.7713
uds_15605 3 0 9.049
uds_15606 1 0 68.0674
uds_15607 -1 0 -64.2722
uds_15610 -1 0 20.4276
uds_15611 3 0 -1.3016
uds_15612 1 0 -6.0368
uds_15617 1 0 -34.3421
uds_15624 4 0 89.9041
uds_15629 1 1 63.7697
uds_1563 2 0 44.4284
uds_15631 4 1 12.925
uds_15634 1 0 46.5074
uds_15637 1 1 -43.2271
uds_1564 -1 0 47.0477
uds_15645 1 1 -30.9199
uds_15646 1 1 38.8331
uds_15647 1 1 81.4111
uds_15649 -1 0 38.6152
uds_15653 2 1 24.1433
uds_1566 4 0 69.9257
uds_15666 1 1 36.0201
uds_15672 3 1 35.3844
uds_15673 1 1 29.9542
uds_15676 2 0 63.539
uds_15681 1 0 12.5792
uds_15682 1 0 -20.8529
uds_15683 1 0 -99.0
uds_15690 1 1 47.2732
uds_15695 4 0 -7.2183
uds_1570 1 0 13.6054
uds_15708 1 0 40.0852
uds_15709 2 1 51.3854
uds_15710 3 0 82.5141
uds_15716 1 1 -60.1976
uds_15724 1 1 59.8609
uds_15727 1 1 88.8084
uds_15729 3 0 13.4967
uds_15737 1 1 20.0975
uds_15739 2 1 -22.7357
uds_1574 4 0 66.8794
uds_15740 1 1 -28.4366
uds_15742 1 0 63.855
uds_15745 1 1 55.4833
uds_15756 1 1 72.3307
uds_15757 4 0 76.4205
uds_15759 4 1 23.5401
uds_15765 -1 0 -15.8315
uds_15768 2 0 -69.0812
uds_15770 1 0 32.8541
uds_1578 3 0 48.0901
uds_15788 2 0 28.6971
uds_1579 1 0 -13.5526
uds_15790 3 1 76.0514
uds_15796 1 1 -33.8796
uds_15798 2 0 18.8678
uds_158 2 1 28.1427
uds_1580 1 0 86.0835
uds_15800 1 1 -46.0471
uds_15801 2 1 -31.1996
uds_15802 1 1 -47.4818
uds_15807 4 0 61.4679
uds_15812 1 0 41.2773
uds_15816 2 0 17.3769
uds_15818 1 0 -16.6732
uds_15826 3 1 -28.8279
uds_15828 2 1 75.3741
uds_15837 4 1 74.8366
uds_15838 4 1 4.5605
uds_15842 3 0 12.9381
uds_15848 4 0 -57.5328
uds_15851 3 1 54.9474
uds_15857 4 0 -87.3179
uds_1586 2 1 60.3851
uds_15866 3 0 22.6768
uds_15878 1 0 33.5562
uds_15879 1 1 -70.6179
uds_15880 2 1 76.4098
uds_15881 1 0 -44.259
uds_15888 1 0 -8.8283
uds_15889 4 1 -38.8091
uds_15894 1 1 31.6989
uds_15898 1 1 58.6544
uds_15903 3 1 -43.5194
uds_15905 1 0 53.6644
uds_15915 1 1 -63.1316
uds_15932 0 0 -42.5246
uds_15937 4 1 -14.4567
uds_15939 2 0 50.9379
uds_15942 1 1 -89.8929
uds_15944 1 0 70.6431
uds_15955 1 0 62.4278
uds_15959 2 1 -75.8778
uds_15960 2 0 -30.1972
uds_15964 4 0 -32.5032
uds_15966 3 0 -86.5209
uds_15974 1 1 9.5805
uds_1598 1 1 45.5479
uds_15998 3 1 -51.364
uds_16002 2 1 -3.1034
uds_16008 1 0 -35.9229
uds_16017 2 1 -39.296
uds_16022 1 0 -71.7199
uds_16029 4 0 -14.0087
uds_16039 4 0 -9.9331
uds_16040 2 1 -64.0023
uds_16045 3 1 -11.967
uds_16048 4 0 -9.3766
uds_16051 1 1 17.7457
uds_16053 1 0 -69.8695
uds_16055 4 0 -36.4489
uds_16056 3 0 -38.8368
uds_16057 4 0 18.8296
uds_16061 1 1 -11.9461
uds_16064 4 0 47.8681
uds_16071 4 0 -30.9216
uds_16074 4 0 -1.8657
uds_16078 1 1 -41.0328
uds_16103 1 0 4.4231
uds_16112 4 0 -89.425
uds_16116 3 0 76.5667
uds_1612 2 0 -61.8466
uds_16120 4 1 -21.0391
uds_16121 1 0 15.0047
uds_16132 3 1 12.229
uds_16145 4 0 78.5878
uds_1615 1 1 40.6629
uds_16155 1 0 43.8187
uds_16158 4 1 45.1092
uds_1616 3 1 85.564
uds_1617 1 1 -71.8827
uds_16175 4 0 -53.2402
uds_16184 1 0 31.7979
uds_16192 1 0 -22.5447
uds_16193 3 1 -88.0957
uds_1620 4 0 -76.7959
uds_16201 2 1 -54.9742
uds_16208 2 1 87.4607
uds_1621 2 1 78.1343
uds_16215 1 0 -34.7243
uds_16217 1 0 71.7756
uds_16223 1 0 -53.5815
uds_1623 1 0 -68.8176
uds_16235 1 1 80.2345
uds_16236 2 1 28.8276
uds_16238 -1 0 57.7015
uds_16239 4 0 -14.5039
uds_16249 1 0 3.507
uds_1625 1 1 68.4725
uds_16256 1 1 20.7247
uds_16258 4 1 -9.4795
uds_16259 3 1 45.0357
uds_16273 -1 0 -84.3682
uds_1628 2 0 27.3384
uds_16280 2 0 30.088
uds_16284 1 0 59.7766
uds_16304 3 0 -28.9093
uds_16306 -1 0 -79.9217
uds_16308 2 1 -33.2564
uds_1632 4 1 25.8707
uds_16321 1 0 78.4442
uds_16336 1 1 -56.8595
uds_16342 1 0 26.3782
uds_16347 2 0 -79.6903
uds_1635 2 0 -80.3173
uds_16353 2 0 24.1294
uds_16357 4 1 79.777
uds_1636 3 1 59.1141
uds_16361 1 1 -24.0202
uds_16364 4 0 -55.2844
uds_16369 -1 0 -87.2605
uds_1637 1 0 1.9052
uds_16374 1 0 23.3535
uds_16378 1 0 87.1429
uds_16380 3 0 65.5908
uds_16382 -1 0 25.9465
uds_16383 1 1 79.6048
uds_16385 1 1 7.1336
uds_16386 1 0 -78.7908
uds_16389 1 0 89.3805
uds_16390 4 0 -54.9707
uds_16392 2 0 0.1664
uds_16395 3 1 -58.1759
uds_16396 2 1 62.8522
uds_1640 3 1 0.088
uds_16403 2 1 8.8714
uds_16405 1 1 -85.4969
uds_16408 1 0 -84.1068
uds_1641 4 0 83.6252
uds_16410 4 0 -55.1839
uds_1642 1 0 69.2287
uds_16421 4 1 56.4453
uds_16422 4 1 46.1087
uds_16427 3 1 49.867
uds_16439 4 1 -77.0877
uds_16441 2 0 -21.1571
uds_16442 1 1 83.1079
uds_16454 1 0 -88.167
uds_16455 -1 0 75.2588
uds_16459 2 0 -22.218
uds_1646 1 0 6.1412
uds_16465 2 1 30.6594
uds_16475 1 0 -75.0462
uds_16476 4 0 -47.85
uds_16481 1 1 66.7444
uds_16482 1 1 -99.0
uds_1649 3 1 60.8514
uds_16492 4 0 -66.6305
uds_16493 1 0 -73.7059
uds_16497 2 1 23.8101
uds_16498 1 0 -66.4711
uds_1650 1 1 -50.7584
uds_16503 4 0 16.035
uds_16504 0 1 -48.1569
uds_16507 3 1 57.7885
uds_16509 1 0 19.98
uds_16511 2 1 6.7141
uds_16513 4 0 -64.0418
uds_16516 2 0 -42.7602
uds_16517 -1 0 -68.7201
uds_16520 4 0 -23.9946
uds_16524 2 1 67.2221
uds_1654 0 1 12.7221
uds_16545 2 1 81.1944
uds_16546 2 0 10.6217
uds_16547 1 1 50.4081
uds_16548 1 0 -31.9573
uds_1655 1 1 -66.7915
uds_16552 3 1 76.0616
uds_16556 2 1 17.6614
uds_16558 4 0 -8.9661
uds_16566 1 1 81.8975
uds_16570 1 0 -9.6364
uds_16579 2 1 -29.4501
uds_1659 1 1 2.6891
uds_16591 4 0 77.5809
uds_1660 1 0 67.9412
uds_16605 1 1 22.4322
uds_16612 2 1 45.028
uds_16618 1 0 -55.5003
uds_16620 3 1 37.0627
uds_16626 2 0 -82.4557
uds_16630 4 0 -28.5984
uds_16637 1 1 15.5595
uds_16639 1 1 -41.7631
uds_16646 1 1 -55.6543
uds_16659 4 1 47.8999
uds_16660 1 0 79.0882
uds_16662 1 1 -13.4461
uds_16667 3 1 25.6863
uds_16679 4 0 -36.5537
uds_16680 1 1 31.403
uds_16687 4 0 -79.0857
uds_16688 3 0 -99.0
uds_16702 3 1 57.5521
uds_16703 1 0 56.3974
uds_16709 4 0 76.3541
uds_16718 3 1 -29.4714
uds_16725 1 1 62.8425
uds_16726 2 1 -1.4793
uds_1673 3 0 -43.1391
uds_16731 2 1 61.2558
uds_16735 1 0 -45.3035
uds_1674 1 0 -14.2466
uds_16740 1 0 -83.4739
uds_16742 3 0 74.7723
uds_16744 0 0 -16.6769
uds_1675 2 1 -12.3064
uds_16751 1 1 -84.602
uds_16754 2 1 -47.0071
uds_16756 2 0 -27.4384
uds_16761 4 1 89.42
uds_16762 1 0 18.1791
uds_16766 3 1 -83.5823
uds_16768 3 0 42.1331
uds_16773 3 0 -32.2948
uds_16778 1 0 18.0917
uds_16781 4 0 -16.8908
uds_16783 1 1 -24.7228
uds_16792 3 0 18.5482
uds_16794 2 0 -29.5085
uds_16797 1 1 79.4588
uds_16803 4 0 -68.8184
uds_16808 3 0 23.9939
uds_16811 4 1 41.8199
uds_1682 3 1 -63.5672
uds_16828 3 1 -26.0017
uds_16829 3 1 50.1333
uds_16831 2 0 -80.3152
uds_16836 4 1 -86.6343
uds_16843 2 0 32.4895
uds_16844 1 1 -71.2664
uds_16846 1 1 -6.5696
uds_16848 2 1 -44.0077
uds_16849 1 1 -80.9145
uds_16852 2 0 -5.872
uds_16854 2 0 64.2692
uds_16855 2 1 14.5931
uds_16859 1 0 56.9077
uds_16862 3 0 88.628
uds_16868 3 0 4.5272
uds_16872 4 0 85.2737
uds_16873 1 1 -13.8636
uds_16876 1 1 15.9249
uds_16879 1 1 -22.9387
uds_16880 1 1 38.2304
uds_16881 1 1 -51.9731
uds_16901 4 1 -19.276
uds_16902 1 1 -6.4214
uds_16905 4 0 8.0429
uds_16906 1 1 -25.2392
uds_16911 4 0 65.8699
uds_16919 4 0 18.4294
uds_1692 1 1 13.2886
uds_16920 4 0 -64.2674
uds_16922 4 0 -6.3537
uds_16925 4 0 46.1572
uds_16934 1 1 20.9605
uds_16944 1 0 -61.3656
uds_16946 1 0 9.0464
uds_16947 1 0 32.6047
uds_16948 1 1 -29.8353
uds_16958 2 0 18.0204
uds_1696 3 1 -42.7688
uds_16962 1 0 -9.617
uds_16963 1 1 -80.207
uds_16964 1 0 -42.2981
uds_16966 3 0 -2.7221
uds_1697 3 0 38.7536
uds_16973 1 1 88.7505
uds_16977 3 1 -8.7296
uds_16978 1 1 -13.5235
uds_16984 1 1 -65.8998
uds_16985 1 1 26.8812
uds_16986 2 0 -28.6506
uds_16990 1 1 47.6027
uds_16991 1 0 24.9556
uds_16992 1 1 88.0678
uds_16993 0 0 89.0726
uds_17001 4 1 -53.2084
uds_17008 1 1 -64.0091
uds_17015 1 0 46.1602
uds_17022 4 0 -79.1171
uds_17023 -1 0 88.4235
uds_17029 2 0 -85.4034
uds_17030 3 0 6.7689
uds_17033 2 0 -53.9602
uds_17034 1 1 -86.1581
uds_17038 4 0 68.1639
uds_17041 1 1 -37.0448
uds_17045 3 1 0.5384
uds_17049 1 1 88.7248
uds_17052 1 0 -35.8414
uds_17061 4 0 -17.126
uds_17062 2 1 54.0052
uds_17068 2 0 -38.4157
uds_17076 2 0 11.8198
uds_17084 2 1 15.2233
uds_17098 3 1 52.4689
uds_17099 1 1 -45.761
uds_17105 0 0 84.6773
uds_17109 1 0 -72.2422
uds_17111 2 0 -89.5924
uds_17115 3 0 68.008
uds_17127 3 0 77.8706
uds_17129 2 0 -76.6768
uds_17130 1 1 41.9417
uds_17131 2 0 -57.4458
